outbreak,outbreak_day,outbreak_day_av,outbreak_day_md,outbreak_day_sd,outbreak_prob,control_prob,contained_prob,iq_factor,cluster_size,poisson_lambda,num_tests,label,beta,first_case_day,first_case_day_av,first_case_day_md,first_case_day_sd,first_case_inf,first_case_inf_av,first_case_inf_md,first_case_inf_sd,resurgence,resurgence_day,resurgence_day_av,resurgence_day_md,resurgence_day_sd,resurgence_prob,resurgence_control_prob,resurgence_contained_prob
True,18,15.4056795131846,14,7.05439084668372,98.6000000000001,1.4,0,0.1,34,0,6260,cluster,0.01129254633081,3,3.327,3,0.80254034166514,5,6.602,6,3.936444588712,True,4,3.72672672672673,3,1.70977183159406,99.9000000000001,0.1,0
True,16,14.6365482233503,12,7.20602428907793,98.5000000000001,1.5,0,0.1,35,0,6260,cluster,0.01129254633081,3,3.268,3,0.795094962881793,5,6.584,6,4.11593780322298,True,4,3.6,3,1.15844723660597,100,0,0
True,15,14.1241170534813,12,6.30151693191494,99.1000000000001,0.9,0,0.1,36,0,6260,cluster,0.01129254633081,3,3.246,3,0.797172503288968,6,6.747,6,4.26743377218675,True,4,3.621,3,1.68622626002562,100,0,0
True,11,12.9798994974874,11,6.03054186336341,99.5000000000001,0.5,0,0.1,37,0,6260,cluster,0.01129254633081,3,3.206,3,0.780745797298967,6,6.989,6,4.45049199527423,True,4,3.43943943943944,3,1.36012353192943,99.9000000000001,0.1,0
True,11,12.7921686746988,11,6.15691557137784,99.6000000000001,0.4,0,0.1,38,0,6260,cluster,0.01129254633081,3,3.187,3,0.769435507368876,6,6.949,6,4.43129766547001,True,4,3.455,3,1.43456439381437,100,0,0
True,10,12.061122244489,11,5.12599484875523,99.8000000000001,0.2,0,0.1,39,0,6260,cluster,0.01129254633081,3,3.134,3,0.751028627949694,6,6.917,6,4.31324831188746,True,4,3.429,3,0.98232326654722,100,0,0
True,10,11.6386386386386,10,5.05886753031128,99.9000000000001,0.1,0,0.1,40,0,6260,cluster,0.01129254633081,3,3.11,3,0.756240702422185,6,7.066,6,4.51991637090776,True,4,3.41441441441441,3,1.61153016164586,99.9000000000001,0.1,0
True,9,10.98998998999,10,4.78317663050179,99.9000000000001,0.1,0,0.1,41,0,6260,cluster,0.01129254633081,3,3.087,3,0.759888807655436,6,6.993,6,4.52116699536746,True,4,3.26926926926927,3,0.86331447250988,99.9000000000001,0.1,0
True,9,10.552,9,4.50014399769608,100,0,0,0.1,42,0,6260,cluster,0.01129254633081,3,3.056,3,0.739502535492611,7,7.28,7,4.73831193570031,True,4,3.21643286573146,3,0.978348011018232,99.8000000000001,0.2,0
True,9,9.969,9,3.67070006946904,100,0,0,0.1,43,0,6260,cluster,0.01129254633081,3,3.004,3,0.722484601912041,7,7.203,7,4.60519174410795,True,4,3.1678391959799,3,0.802615607459789,99.5000000000001,0.5,0
True,9,9.75575575575576,9,3.33339405416232,99.9000000000001,0.1,0,0.1,44,0,6260,cluster,0.01129254633081,3,2.99,3,0.699928567783885,7,7.279,7,4.58248393341428,True,4,3.13266331658291,3,0.824553140567151,99.5000000000001,0.5,0
True,8,9.491,9,3.52560902540256,100,0,0,0.1,45,0,6260,cluster,0.01129254633081,3,2.976,3,0.709523783956535,7,7.339,7,4.47996417396389,True,4,3.10810810810811,3,0.780341756912897,99.9000000000001,0.1,0
True,8,8.962,8,2.54215577807498,100,0,0,0.1,46,0,6260,cluster,0.01129254633081,3,2.946,3,0.721861482557423,7,7.498,7,4.84726685875659,True,4,3.0980980980981,3,0.735477609244555,99.9000000000001,0.1,0
True,8,8.92,8,2.65661438677125,100,0,0,0.1,47,0,6260,cluster,0.01129254633081,3,2.908,3,0.698237781847989,8,7.48,7,4.80911634294701,True,4,3.01701701701702,3,0.724731637682093,99.9000000000001,0.1,0
True,8,8.60460460460461,8,2.39218338765635,99.9000000000001,0.1,0,0.1,48,0,6260,cluster,0.01129254633081,3,2.937,3,0.681931814773295,8,7.74,7,4.77748888015451,True,4,3.02302302302302,3,0.71762487131258,99.9000000000001,0.1,0
True,8,8.414,8,2.28879968542465,100,0,0,0.1,49,0,6260,cluster,0.01129254633081,3,2.874,3,0.715628395188452,8,7.289,7,4.64041797686372,True,4,3.004004004004,3,0.771089205310599,99.9000000000001,0.1,0
True,8,8.226,8,2.17230844955315,100,0,0,0.1,50,0,6260,cluster,0.01129254633081,3,2.843,3,0.693073589166403,8,7.449,7,4.84596729250209,True,4,2.97291875626881,3,0.688251317505023,99.7000000000001,0.3,0
False,,35.6,37,4.10365690573664,1,98.8000000000001,0.2,0.2,1,0,6260,cluster,0.01129254633081,,22.2739130434783,21,8.24719806918923,,1.8695652173913,1,2.19692171648318,False,,35.0133333333333,36,14.7281982001269,15,84.9000000000001,0.1
False,,36.4761904761905,36,3.82496869105204,2.1,97.8000000000001,0.1,0.2,2,0,6260,cluster,0.01129254633081,,17.7876984126984,16,8.66692807872221,,1.8234126984127,1,2.20716893388247,False,,32.7335526315789,32,15.6511536655615,30.4,69.5000000000001,0.1
False,,35.1590909090909,37,5.52244668198543,4.4,95.4000000000001,0.2,0.2,3,0,6260,cluster,0.01129254633081,,14.4260027662517,12,7.81377221103658,,1.8298755186722,1,2.09328594382031,False,,31.3590909090909,31,16.0907415245512,44,55.9,0.1
False,,36.6268656716418,38,4.79376404906158,6.7,93.2000000000001,0.1,0.2,4,0,6260,cluster,0.01129254633081,,11.953216374269,10,6.34413931830192,,1.81169590643275,1,1.9743036498166,False,,29.5128676470588,29,15.8679007937449,54.4,45.5,0.1
False,,35.46875,37,5.21207157511931,9.60000000000001,90.3000000000001,0.1,0.2,5,0,6260,cluster,0.01129254633081,,10.1506849315068,9,5.53820451277163,,2.05057955742887,2,2.01406335353119,False,,27.9582712369598,26,16.0035778225265,67.1000000000001,32.9,0
