outbreak,outbreak_day,outbreak_day_av,outbreak_day_md,outbreak_day_sd,outbreak_prob,control_prob,contained_prob,iq_factor,cluster_size,poisson_lambda,num_tests,label,beta,first_case_day,first_case_day_av,first_case_day_md,first_case_day_sd,first_case_inf,first_case_inf_av,first_case_inf_md,first_case_inf_sd,resurgence,resurgence_day,resurgence_day_av,resurgence_day_md,resurgence_day_sd,resurgence_prob,resurgence_control_prob,resurgence_contained_prob
True,20,20.484,20,2.94036460324226,100,0,0,0.1,0,3.3,6260,distributed,0.0192,9,8.614,9,1.86037738107084,10,9.845,9,3.98233285901618,True,8,5.99899295065458,7,1.17415907769295,99.3000000000001,0.7,0
True,21,20.893,21,2.83576286032524,100,0,0,0.1,0,3.4,6260,distributed,0.0192,9,8.41,8,1.85091869081275,6,8.058,7,4.40416121412466,True,8,7.56338028169014,8,2.23393145389417,99.4000000000001,0.6,0
True,18,18.362,18,2.61857900396379,100,0,0,0.1,0,3.5,6260,distributed,0.0192,8,7.567,8,1.46133876975874,12,10.796,10,4.62605490672128,True,4,4.27409638554217,3,1.76596893286216,99.6000000000001,0.4,0
True,18,18.153,18,2.34512067919755,100,0,0,0.1,0,3.6,6260,distributed,0.0192,8,8.073,8,1.43654829365392,13,11.961,12,4.94221397756107,True,3,2,2,0,99.6000000000001,0.4,0
True,18,18.793,19,2.88446719516794,100,0,0,0.1,0,3.7,6260,distributed,0.0192,7,7.246,7,1.44412049358771,10,9.892,9,4.7935723630712,False,,,,,0,99.9000000000001,0.1
True,17,17.77,18,2.64633709115071,100,0,0,0.1,0,3.8,6260,distributed,0.0192,6,6.301,6,1.50146561732196,9,10.161,10,4.49233558408096,False,,,,,0,99.9000000000001,0.1
True,17,17.368,17,2.370775400581,100,0,0,0.1,0,3.9,6260,distributed,0.0192,8,7.59,8,1.62292945009942,11,12.557,12,4.80174457879634,True,5,4.11334002006018,4,0.756246191819253,99.7000000000001,0.3,0
True,18,18.322,18,2.40630754476646,100,0,0,0.1,0,4,6260,distributed,0.0192,8,7.89,8,1.53098007825053,8,10.441,10,4.68343025996972,True,5,3.68568568568569,4,0.470666370306444,99.9000000000001,0.1,0
True,18,18.802,19,2.45291581592194,100,0,0,0.1,0,4.1,6260,distributed,0.0192,8,7.537,7,1.56225190030289,13,9.642,9,4.78015020684497,False,,,,,0,99.9000000000001,0.1
True,17,16.972,17,2.24749104558839,100,0,0,0.1,0,4.2,6260,distributed,0.0192,7,7.151,7,1.43881861261245,12,12.232,12,4.52041767981677,False,,,,,0,99.9000000000001,0.1
True,17,17.599,17,2.17811822452318,100,0,0,0.1,0,4.3,6260,distributed,0.0192,8,7.369,7,1.67476535669926,15,11.36,11,5.46995429596994,True,8,5.53030303030303,7,1.53464729902837,92.4000000000001,7.60000000000001,0
True,17,17.484,17,2.06003495115981,100,0,0,0.1,0,4.4,6260,distributed,0.0192,8,7.572,8,1.69375795201085,11,11.409,11,5.13826030870372,True,6,4.71198388721047,5,0.999308618872299,99.3000000000001,0.7,0
True,18,17.827,18,2.31626229084704,100,0,0,0.1,0,4.5,6260,distributed,0.0192,7,6.958,7,1.54668548839122,8,10.138,10,4.61269509072516,False,,,,,0,99.9000000000001,0.1
True,18,17.907,18,2.2410602401542,100,0,0,0.1,0,4.6,6260,distributed,0.0192,8,7.68,8,1.58290871499275,11,11.266,10.5,5.40640767978146,True,8,4.96303901437372,5,1.73816603192427,97.4000000000001,2.6,0
True,15,15.144,15,1.78976646521271,100,0,0,0.1,0,4.7,6260,distributed,0.0192,7,6.544,7,1.24099315066603,14,13.745,13,4.45779934496832,True,3,2,2,0,97.8000000000001,2.2,0
True,18,18.043,18,2.26432131112172,100,0,0,0.1,0,4.8,6260,distributed,0.0192,8,7.579,7,1.6509872803871,12,11.058,10,4.77918779710528,False,,,,,0,99.9000000000001,0.1
True,16,16.484,16,2.05809232057262,100,0,0,0.1,0,4.9,6260,distributed,0.0192,7,7.013,7,1.44597060827667,14,12.785,12,4.55749657158401,False,,,,,0,99.9000000000001,0.1
True,17,17.126,17,2.29959213774965,100,0,0,0.1,0,5,6260,distributed,0.0192,7,7.07,7,1.4522740788157,10,11.513,11,4.34739358696679,True,4,3.40120967741935,3,1.04934625788564,99.2000000000001,0.8,0
False,,40.7142857142857,41,0.451753951452626,0.7,97.1000000000001,2.2,0.2,0,0.05,6260,distributed,0.0192,,36.3672727272727,37,3.8930733148389,,3.87636363636364,3,3.8742958837757,False,,46.3062880324544,48,7.42190586217425,49.3,49.6,1.1
False,,39.1011235955056,40,3.00951653073531,8.90000000000001,90.1000000000001,1,0.2,0,0.1,6260,distributed,0.0192,,30.6700610997963,30,5.91978798716368,,4.14663951120163,3,3.90034777163545,True,55,40.7222222222222,42,11.1345585930349,61.2,38.6,0.2
False,,37.2237762237762,38,3.99023209521707,14.3,85.1000000000001,0.6,0.2,0,0.1428,6260,distributed,0.0192,,28.1940594059406,27,7.5172385621604,,4.58019801980198,3,4.73056251866164,True,53,38.7569230769231,39,11.8366831272794,65,34.8,0.2
